order_id,order_date,sku,quantity_ordered,unit_price,customer_region,order_status,fulfillment_center,expected_ship_date,actual_ship_date,priority_flag,order_value,shipping_delay_days,is_high_priority,is_cancelled,is_returned,is_completed,is_shipping_delayed
ORD-522305,2024-01-23,SKU-10007,23,35.87,South,Completed,FC-01,2024-01-24,2024-01-25,Normal,825.01,1.0,False,False,False,True,True
ORD-522306,2024-01-23,SKU-10207,1,128.27,Midwest,Completed,FC-03,2024-01-24,2024-01-26,Normal,128.27,2.0,False,False,False,True,True
ORD-522307,2024-01-23,SKU-10157,35,35.06,South,Completed,FC-06,2024-01-24,2024-01-25,Normal,1227.1,1.0,False,False,False,True,True
ORD-522308,2024-01-23,SKU-10464,15,28.56,South,Cancelled,FC-06,2024-01-27,,Normal,428.4,,False,True,False,False,False
ORD-522309,2024-01-23,SKU-10160,44,81.18,West,Cancelled,FC-01,2024-01-24,,Normal,3571.92,,False,True,False,False,False
ORD-522310,2024-01-23,SKU-10199,38,7.6,South,Completed,FC-04,2024-01-24,2024-01-25,Normal,288.8,1.0,False,False,False,True,True
ORD-522311,2024-01-23,SKU-10415,25,30.46,South,Cancelled,FC-04,2024-01-25,,High,761.5,,True,True,False,False,False
ORD-522312,2024-01-23,SKU-10457,36,17.04,South,Returned,FC-05,2024-01-25,,Normal,613.44,,False,False,True,False,False
ORD-522313,2024-01-23,SKU-10465,46,6.72,South,Returned,FC-02,2024-01-28,,Normal,309.12,,False,False,True,False,False
ORD-522314,2024-01-23,SKU-10049,11,72.2,South,Completed,FC-03,2024-01-26,2024-01-28,Normal,794.2,2.0,False,False,False,True,True
ORD-522315,2024-01-23,SKU-10230,5,125.29,Midwest,Cancelled,FC-04,2024-01-27,,Normal,626.45,,False,True,False,False,False
ORD-522316,2024-01-23,SKU-10176,7,64.96,West,Completed,FC-01,2024-01-26,2024-01-26,Normal,454.72,0.0,False,False,False,True,False
ORD-522317,2024-01-23,SKU-10028,47,51.6,West,Completed,FC-04,2024-01-25,2024-01-24,Normal,2425.2,-1.0,False,False,False,True,False
ORD-522318,2024-01-23,SKU-10492,3,57.91,Northeast,Cancelled,FC-01,2024-01-28,,Normal,173.73,,False,True,False,False,False
ORD-522319,2024-01-23,SKU-10403,3,30.63,Northeast,Cancelled,FC-06,2024-01-26,,Normal,91.89,,False,True,False,False,False
ORD-522320,2024-01-23,SKU-10437,17,7.72,Midwest,Returned,FC-01,2024-01-25,,Normal,131.24,,False,False,True,False,False
ORD-522321,2024-01-23,SKU-10033,5,104.6,West,Cancelled,FC-04,2024-01-26,,Normal,523.0,,False,True,False,False,False
ORD-522322,2024-01-23,SKU-10493,40,12.07,Northeast,Cancelled,FC-02,2024-01-25,,Normal,482.8,,False,True,False,False,False
ORD-522323,2024-01-23,SKU-10271,30,95.96,South,Completed,FC-06,2024-01-24,2024-01-25,Normal,2878.8,1.0,False,False,False,True,True
ORD-522324,2024-01-23,SKU-10162,37,12.02,Northeast,Cancelled,FC-02,2024-01-26,,Normal,444.74,,False,True,False,False,False
ORD-522325,2024-01-23,SKU-10365,4,137.17,South,Completed,FC-06,2024-01-26,2024-01-26,High,548.68,0.0,True,False,False,True,False
ORD-522326,2024-01-23,SKU-10175,12,55.62,Midwest,Completed,FC-03,2024-01-25,2024-01-25,High,667.44,0.0,True,False,False,True,False
ORD-522327,2024-01-23,SKU-10373,37,75.11,Northeast,Returned,FC-05,2024-01-27,,Normal,2779.07,,False,False,True,False,False
ORD-522328,2024-01-23,SKU-10168,24,99.08,South,Cancelled,FC-02,2024-01-25,,Normal,2377.92,,False,True,False,False,False
ORD-522329,2024-01-23,SKU-10012,35,71.95,Midwest,Cancelled,FC-02,2024-01-24,,Normal,2518.25,,False,True,False,False,False
ORD-522330,2024-01-23,SKU-10450,28,85.6,South,Returned,FC-06,2024-01-27,,Normal,2396.8,,False,False,True,False,False
ORD-522331,2024-01-23,SKU-10383,10,55.69,West,Completed,FC-03,2024-01-27,2024-01-26,Normal,556.9,-1.0,False,False,False,True,False
ORD-522332,2024-01-23,SKU-10393,3,85.77,Midwest,Cancelled,FC-02,2024-01-25,,Normal,257.31,,False,True,False,False,False
ORD-522333,2024-01-23,SKU-10399,15,40.64,South,Completed,FC-04,2024-01-27,2024-01-27,Normal,609.6,0.0,False,False,False,True,False
ORD-522334,2024-01-23,SKU-10264,12,32.08,South,Completed,FC-02,2024-01-27,2024-01-27,Normal,384.96,0.0,False,False,False,True,False
ORD-522335,2024-01-23,SKU-10241,29,128.26,South,Cancelled,FC-06,2024-01-28,,Normal,3719.54,,False,True,False,False,False
ORD-522336,2024-01-23,SKU-10433,35,145.96,Midwest,Completed,FC-02,2024-01-27,2024-01-27,Normal,5108.6,0.0,False,False,False,True,False
ORD-522337,2024-01-23,SKU-10187,38,27.8,Midwest,Cancelled,FC-03,2024-01-24,,Normal,1056.4,,False,True,False,False,False
ORD-522338,2024-01-23,SKU-10139,12,15.32,West,Returned,FC-01,2024-01-25,,Normal,183.84,,False,False,True,False,False
ORD-522339,2024-01-23,SKU-10221,17,88.93,South,Completed,FC-01,2024-01-28,2024-01-30,Normal,1511.81,2.0,False,False,False,True,True
ORD-522340,2024-01-23,SKU-10398,16,12.95,South,Completed,FC-05,2024-01-27,2024-01-27,Normal,207.2,0.0,False,False,False,True,False
ORD-522341,2024-01-23,SKU-10194,25,56.11,Northeast,Cancelled,FC-03,2024-01-26,,Normal,1402.75,,False,True,False,False,False
ORD-522342,2024-01-23,SKU-10350,11,123.5,Northeast,Completed,FC-05,2024-01-26,2024-01-25,Normal,1358.5,-1.0,False,False,False,True,False
ORD-522343,2024-01-23,SKU-10340,7,89.24,Midwest,Returned,FC-05,2024-01-27,,Normal,624.68,,False,False,True,False,False
ORD-522344,2024-01-23,SKU-10114,15,47.92,West,Completed,FC-02,2024-01-26,2024-01-28,Normal,718.8,2.0,False,False,False,True,True
ORD-522345,2024-01-23,SKU-10346,3,5.42,Northeast,Completed,FC-04,2024-01-27,2024-01-27,Normal,16.26,0.0,False,False,False,True,False
ORD-522346,2024-01-23,SKU-10124,35,102.59,Northeast,Cancelled,FC-01,2024-01-25,,Normal,3590.65,,False,True,False,False,False
ORD-522347,2024-01-23,SKU-10074,37,116.19,Midwest,Returned,FC-04,2024-01-28,,Normal,4299.03,,False,False,True,False,False
ORD-522348,2024-01-23,SKU-10224,42,145.77,Northeast,Completed,FC-02,2024-01-24,2024-01-24,High,6122.34,0.0,True,False,False,True,False
ORD-522349,2024-01-23,SKU-10330,30,18.2,South,Completed,FC-01,2024-01-27,2024-01-29,Normal,546.0,2.0,False,False,False,True,True
ORD-522350,2024-01-23,SKU-10014,31,87.62,West,Returned,FC-05,2024-01-25,,Normal,2716.22,,False,False,True,False,False
ORD-522351,2024-01-23,SKU-10042,36,58.09,Northeast,Returned,FC-04,2024-01-25,,Normal,2091.24,,False,False,True,False,False
ORD-522352,2024-01-23,SKU-10040,21,116.13,West,Returned,FC-01,2024-01-24,,Normal,2438.73,,False,False,True,False,False
ORD-522353,2024-01-23,SKU-10065,3,139.99,Northeast,Returned,FC-05,2024-01-25,,Normal,419.97,,False,False,True,False,False
ORD-522354,2024-01-23,SKU-10432,6,63.22,South,Cancelled,FC-02,2024-01-28,,Normal,379.32,,False,True,False,False,False
ORD-522355,2024-01-23,SKU-10302,2,42.95,West,Returned,FC-05,2024-01-28,,Normal,85.9,,False,False,True,False,False
ORD-522356,2024-01-23,SKU-10408,1,84.56,West,Cancelled,FC-01,2024-01-28,,Normal,84.56,,False,True,False,False,False
ORD-522357,2024-01-23,SKU-10374,30,139.39,Midwest,Completed,FC-04,2024-01-24,2024-01-24,Normal,4181.7,0.0,False,False,False,True,False
ORD-522358,2024-01-23,SKU-10213,43,67.72,Midwest,Completed,FC-06,2024-01-26,2024-01-27,High,2911.96,1.0,True,False,False,True,True
ORD-522359,2024-01-23,SKU-10431,9,60.15,South,Returned,FC-05,2024-01-27,,Normal,541.35,,False,False,True,False,False
ORD-522360,2024-01-23,SKU-10319,42,22.46,Midwest,Completed,FC-01,2024-01-28,2024-01-30,Normal,943.32,2.0,False,False,False,True,True
ORD-522361,2024-01-23,SKU-10281,26,145.23,South,Completed,FC-02,2024-01-26,2024-01-25,Normal,3775.98,-1.0,False,False,False,True,False
ORD-522362,2024-01-23,SKU-10309,15,11.62,West,Returned,FC-01,2024-01-25,,Normal,174.3,,False,False,True,False,False
ORD-522363,2024-01-23,SKU-10145,34,57.87,Midwest,Completed,FC-05,2024-01-24,2024-01-25,Normal,1967.58,1.0,False,False,False,True,True
ORD-522364,2024-01-23,SKU-10482,43,142.78,Midwest,Completed,FC-02,2024-01-28,2024-01-27,Normal,6139.54,-1.0,False,False,False,True,False
ORD-522365,2024-01-23,SKU-10340,21,125.67,South,Completed,FC-03,2024-01-25,2024-01-26,Normal,2639.07,1.0,False,False,False,True,True
ORD-522366,2024-01-23,SKU-10017,34,51.96,Northeast,Completed,FC-02,2024-01-24,2024-01-24,Normal,1766.64,0.0,False,False,False,True,False
ORD-522367,2024-01-23,SKU-10342,25,20.65,Midwest,Cancelled,FC-02,2024-01-25,,Normal,516.25,,False,True,False,False,False
ORD-522368,2024-01-23,SKU-10356,39,28.04,West,Returned,FC-03,2024-01-25,,Normal,1093.56,,False,False,True,False,False
ORD-522369,2024-01-23,SKU-10172,46,144.24,South,Returned,FC-05,2024-01-28,,Normal,6635.04,,False,False,True,False,False
ORD-522370,2024-01-23,SKU-10078,22,34.25,West,Returned,FC-03,2024-01-28,,Normal,753.5,,False,False,True,False,False
ORD-522371,2024-01-23,SKU-10246,49,96.12,South,Completed,FC-06,2024-01-24,2024-01-25,Normal,4709.88,1.0,False,False,False,True,True
ORD-522372,2024-01-23,SKU-10414,12,18.8,West,Completed,FC-03,2024-01-26,2024-01-25,Normal,225.6,-1.0,False,False,False,True,False
ORD-522373,2024-01-23,SKU-10424,19,128.17,West,Returned,FC-02,2024-01-26,,Normal,2435.23,,False,False,True,False,False
ORD-522374,2024-01-23,SKU-10469,2,120.88,West,Completed,FC-03,2024-01-25,2024-01-26,Normal,241.76,1.0,False,False,False,True,True
ORD-522375,2024-01-23,SKU-10066,4,115.85,West,Returned,FC-04,2024-01-28,,Normal,463.4,,False,False,True,False,False
ORD-522376,2024-01-23,SKU-10400,29,6.96,Midwest,Completed,FC-03,2024-01-26,2024-01-28,Normal,201.84,2.0,False,False,False,True,True
ORD-522377,2024-01-23,SKU-10265,24,34.02,West,Cancelled,FC-05,2024-01-28,,Normal,816.48,,False,True,False,False,False
ORD-522378,2024-01-23,SKU-10323,10,113.37,South,Cancelled,FC-05,2024-01-25,,Normal,1133.7,,False,True,False,False,False
ORD-522379,2024-01-23,SKU-10437,32,28.12,Northeast,Returned,FC-02,2024-01-24,,Normal,899.84,,False,False,True,False,False
ORD-522380,2024-01-23,SKU-10446,36,132.82,West,Completed,FC-03,2024-01-24,2024-01-26,Normal,4781.52,2.0,False,False,False,True,True
ORD-522381,2024-01-23,SKU-10455,14,12.48,Northeast,Completed,FC-02,2024-01-28,2024-01-30,Normal,174.72,2.0,False,False,False,True,True
ORD-522382,2024-01-23,SKU-10469,25,85.66,Northeast,Completed,FC-01,2024-01-28,2024-01-28,High,2141.5,0.0,True,False,False,True,False
ORD-522383,2024-01-23,SKU-10329,32,17.95,South,Returned,FC-01,2024-01-26,,Normal,574.4,,False,False,True,False,False
ORD-522384,2024-01-23,SKU-10354,35,132.14,West,Completed,FC-01,2024-01-24,2024-01-25,Normal,4624.9,1.0,False,False,False,True,True
ORD-522385,2024-01-23,SKU-10425,29,113.52,Midwest,Completed,FC-05,2024-01-27,2024-01-26,High,3292.08,-1.0,True,False,False,True,False
ORD-522386,2024-01-23,SKU-10063,46,71.34,Northeast,Completed,FC-02,2024-01-26,2024-01-25,Normal,3281.64,-1.0,False,False,False,True,False
ORD-522387,2024-01-23,SKU-10148,10,117.52,South,Completed,FC-06,2024-01-25,2024-01-24,Normal,1175.2,-1.0,False,False,False,True,False
ORD-522388,2024-01-23,SKU-10330,46,139.48,West,Returned,FC-06,2024-01-27,,Normal,6416.08,,False,False,True,False,False
ORD-522389,2024-01-23,SKU-10413,5,129.67,Midwest,Cancelled,FC-05,2024-01-28,,Normal,648.35,,False,True,False,False,False
ORD-522390,2024-01-23,SKU-10327,47,66.52,West,Completed,FC-05,2024-01-28,2024-01-29,Normal,3126.44,1.0,False,False,False,True,True
ORD-522391,2024-01-23,SKU-10404,29,93.88,West,Returned,FC-01,2024-01-27,,Normal,2722.52,,False,False,True,False,False
ORD-522392,2024-01-23,SKU-10054,4,28.78,South,Returned,FC-01,2024-01-28,,Normal,115.12,,False,False,True,False,False
ORD-522393,2024-01-23,SKU-10326,49,11.79,Midwest,Cancelled,FC-05,2024-01-24,,Normal,577.71,,False,True,False,False,False
ORD-522394,2024-01-23,SKU-10269,4,32.41,South,Completed,FC-01,2024-01-26,2024-01-28,Normal,129.64,2.0,False,False,False,True,True
ORD-522395,2024-01-23,SKU-10157,37,95.46,West,Completed,FC-05,2024-01-27,2024-01-29,Normal,3532.02,2.0,False,False,False,True,True
ORD-522396,2024-01-23,SKU-10059,14,104.74,West,Completed,FC-02,2024-01-25,2024-01-24,Normal,1466.36,-1.0,False,False,False,True,False
ORD-522397,2024-01-23,SKU-10197,29,118.58,Northeast,Completed,FC-03,2024-01-24,2024-01-26,Normal,3438.82,2.0,False,False,False,True,True
ORD-522398,2024-01-23,SKU-10112,41,113.39,Northeast,Completed,FC-03,2024-01-25,2024-01-27,Normal,4648.99,2.0,False,False,False,True,True
ORD-522399,2024-01-23,SKU-10124,21,112.28,South,Returned,FC-06,2024-01-24,,Normal,2357.88,,False,False,True,False,False
ORD-522400,2024-01-23,SKU-10228,22,27.79,South,Completed,FC-02,2024-01-27,2024-01-26,Normal,611.38,-1.0,False,False,False,True,False
ORD-522401,2024-01-23,SKU-10177,17,50.88,Midwest,Completed,FC-03,2024-01-28,2024-01-30,Normal,864.96,2.0,False,False,False,True,True
ORD-522402,2024-01-23,SKU-10290,36,93.27,Midwest,Completed,FC-03,2024-01-24,2024-01-26,High,3357.72,2.0,True,False,False,True,True
ORD-522403,2024-01-23,SKU-10345,44,59.7,West,Returned,FC-06,2024-01-28,,Normal,2626.8,,False,False,True,False,False
ORD-522404,2024-01-23,SKU-10073,43,70.03,South,Cancelled,FC-04,2024-01-26,,High,3011.29,,True,True,False,False,False
ORD-522405,2024-01-23,SKU-10249,8,114.13,South,Completed,FC-01,2024-01-25,2024-01-26,Normal,913.04,1.0,False,False,False,True,True
ORD-522406,2024-01-23,SKU-10060,12,42.74,West,Cancelled,FC-06,2024-01-24,,Normal,512.88,,False,True,False,False,False
ORD-522407,2024-01-23,SKU-10040,45,35.45,South,Completed,FC-01,2024-01-27,2024-01-27,Normal,1595.25,0.0,False,False,False,True,False
ORD-522408,2024-01-23,SKU-10368,37,65.32,Midwest,Completed,FC-01,2024-01-28,2024-01-27,Normal,2416.84,-1.0,False,False,False,True,False
ORD-522409,2024-01-23,SKU-10145,45,148.46,West,Completed,FC-03,2024-01-28,2024-01-28,Normal,6680.7,0.0,False,False,False,True,False
ORD-522410,2024-01-23,SKU-10322,22,31.63,Midwest,Completed,FC-02,2024-01-25,2024-01-26,Normal,695.86,1.0,False,False,False,True,True
ORD-522411,2024-01-23,SKU-10160,47,111.13,South,Cancelled,FC-04,2024-01-28,,Normal,5223.11,,False,True,False,False,False
ORD-522412,2024-01-23,SKU-10431,31,123.02,Midwest,Completed,FC-05,2024-01-28,2024-01-30,Normal,3813.62,2.0,False,False,False,True,True
ORD-522413,2024-01-23,SKU-10019,25,148.43,West,Returned,FC-05,2024-01-25,,Normal,3710.75,,False,False,True,False,False
ORD-522414,2024-01-23,SKU-10188,46,47.43,West,Returned,FC-03,2024-01-28,,Normal,2181.78,,False,False,True,False,False
ORD-522415,2024-01-23,SKU-10067,29,56.75,South,Cancelled,FC-06,2024-01-24,,Normal,1645.75,,False,True,False,False,False
ORD-522416,2024-01-23,SKU-10348,12,93.35,Midwest,Returned,FC-03,2024-01-27,,Normal,1120.2,,False,False,True,False,False
ORD-522417,2024-01-23,SKU-10265,3,19.37,Midwest,Completed,FC-06,2024-01-25,2024-01-24,Normal,58.11,-1.0,False,False,False,True,False
ORD-522418,2024-01-23,SKU-10194,33,14.06,West,Returned,FC-05,2024-01-27,,Normal,463.98,,False,False,True,False,False
ORD-522419,2024-01-23,SKU-10016,10,99.64,Northeast,Completed,FC-02,2024-01-24,2024-01-23,Normal,996.4,-1.0,False,False,False,True,False
ORD-522420,2024-01-23,SKU-10188,6,33.01,South,Cancelled,FC-03,2024-01-27,,Normal,198.06,,False,True,False,False,False
ORD-522421,2024-01-23,SKU-10466,26,66.11,Midwest,Completed,FC-01,2024-01-27,2024-01-29,Normal,1718.86,2.0,False,False,False,True,True
ORD-522422,2024-01-23,SKU-10189,46,53.88,Midwest,Returned,FC-01,2024-01-27,,Normal,2478.48,,False,False,True,False,False
ORD-522423,2024-01-23,SKU-10337,9,38.96,West,Completed,FC-03,2024-01-25,2024-01-27,Normal,350.64,2.0,False,False,False,True,True
ORD-522424,2024-01-23,SKU-10223,45,123.81,South,Cancelled,FC-04,2024-01-24,,Normal,5571.45,,False,True,False,False,False
ORD-522425,2024-01-23,SKU-10233,33,148.78,Northeast,Completed,FC-02,2024-01-24,2024-01-23,Normal,4909.74,-1.0,False,False,False,True,False
ORD-522426,2024-01-23,SKU-10059,18,65.39,Midwest,Completed,FC-06,2024-01-26,2024-01-27,Normal,1177.02,1.0,False,False,False,True,True
ORD-522427,2024-01-23,SKU-10297,2,97.96,Northeast,Completed,FC-01,2024-01-27,2024-01-27,High,195.92,0.0,True,False,False,True,False
ORD-522428,2024-01-23,SKU-10410,25,123.32,Northeast,Cancelled,FC-04,2024-01-27,,Normal,3083.0,,False,True,False,False,False
ORD-522429,2024-01-23,SKU-10161,14,104.17,Midwest,Completed,FC-01,2024-01-25,2024-01-27,High,1458.38,2.0,True,False,False,True,True
ORD-522430,2024-01-23,SKU-10272,2,67.6,Midwest,Completed,FC-02,2024-01-25,2024-01-26,Normal,135.2,1.0,False,False,False,True,True
ORD-522431,2024-01-23,SKU-10274,19,143.81,Midwest,Cancelled,FC-02,2024-01-25,,Normal,2732.39,,False,True,False,False,False
ORD-522432,2024-01-23,SKU-10149,32,94.62,West,Completed,FC-06,2024-01-27,2024-01-29,Normal,3027.84,2.0,False,False,False,True,True
ORD-522433,2024-01-23,SKU-10279,1,114.7,South,Returned,FC-05,2024-01-26,,Normal,114.7,,False,False,True,False,False
ORD-522434,2024-01-23,SKU-10044,18,5.61,Northeast,Returned,FC-01,2024-01-24,,Normal,100.98,,False,False,True,False,False
ORD-522435,2024-01-23,SKU-10340,28,134.43,Northeast,Completed,FC-05,2024-01-26,2024-01-26,Normal,3764.04,0.0,False,False,False,True,False
ORD-522436,2024-01-23,SKU-10425,14,88.44,Northeast,Returned,FC-06,2024-01-27,,Normal,1238.16,,False,False,True,False,False
ORD-522437,2024-01-23,SKU-10031,19,24.48,West,Completed,FC-06,2024-01-24,2024-01-25,Normal,465.12,1.0,False,False,False,True,True
ORD-522438,2024-01-23,SKU-10177,8,65.25,Midwest,Returned,FC-06,2024-01-24,,Normal,522.0,,False,False,True,False,False
ORD-522439,2024-01-23,SKU-10097,29,142.29,West,Completed,FC-04,2024-01-28,2024-01-28,Normal,4126.41,0.0,False,False,False,True,False
ORD-522440,2024-01-23,SKU-10485,16,11.67,West,Completed,FC-06,2024-01-25,2024-01-26,Normal,186.72,1.0,False,False,False,True,True
ORD-522441,2024-01-23,SKU-10303,40,36.09,Northeast,Completed,FC-04,2024-01-25,2024-01-27,High,1443.6,2.0,True,False,False,True,True
ORD-522442,2024-01-23,SKU-10035,34,72.48,West,Completed,FC-02,2024-01-25,2024-01-27,Normal,2464.32,2.0,False,False,False,True,True
ORD-522443,2024-01-23,SKU-10025,22,36.88,Northeast,Completed,FC-06,2024-01-26,2024-01-26,High,811.36,0.0,True,False,False,True,False
ORD-522444,2024-01-23,SKU-10413,46,108.34,West,Completed,FC-05,2024-01-25,2024-01-24,Normal,4983.64,-1.0,False,False,False,True,False
ORD-522445,2024-01-23,SKU-10312,2,120.23,Midwest,Completed,FC-04,2024-01-28,2024-01-28,Normal,240.46,0.0,False,False,False,True,False
ORD-522446,2024-01-23,SKU-10188,4,5.54,Midwest,Completed,FC-02,2024-01-25,2024-01-24,Normal,22.16,-1.0,False,False,False,True,False
ORD-522447,2024-01-23,SKU-10499,11,139.46,Northeast,Completed,FC-03,2024-01-27,2024-01-27,Normal,1534.06,0.0,False,False,False,True,False
ORD-522448,2024-01-23,SKU-10279,33,19.68,Midwest,Completed,FC-05,2024-01-25,2024-01-26,Normal,649.44,1.0,False,False,False,True,True
ORD-522449,2024-01-23,SKU-10101,28,87.53,Midwest,Completed,FC-03,2024-01-27,2024-01-26,Normal,2450.84,-1.0,False,False,False,True,False
ORD-522450,2024-01-23,SKU-10114,2,142.29,West,Completed,FC-03,2024-01-25,2024-01-24,Normal,284.58,-1.0,False,False,False,True,False
ORD-522451,2024-01-23,SKU-10288,43,107.1,West,Cancelled,FC-06,2024-01-24,,Normal,4605.3,,False,True,False,False,False
ORD-522452,2024-01-23,SKU-10173,22,79.01,Midwest,Cancelled,FC-04,2024-01-25,,Normal,1738.22,,False,True,False,False,False
ORD-522453,2024-01-23,SKU-10169,30,28.99,Midwest,Completed,FC-04,2024-01-25,2024-01-24,Normal,869.7,-1.0,False,False,False,True,False
ORD-522454,2024-01-23,SKU-10413,10,34.06,West,Completed,FC-01,2024-01-24,2024-01-23,Normal,340.6,-1.0,False,False,False,True,False
ORD-522455,2024-01-23,SKU-10282,39,34.3,West,Cancelled,FC-04,2024-01-26,,Normal,1337.7,,False,True,False,False,False
ORD-522456,2024-01-23,SKU-10343,6,102.05,West,Completed,FC-01,2024-01-24,2024-01-26,High,612.3,2.0,True,False,False,True,True
ORD-522457,2024-01-23,SKU-10369,22,92.05,Midwest,Completed,FC-05,2024-01-27,2024-01-26,Normal,2025.1,-1.0,False,False,False,True,False
ORD-522458,2024-01-23,SKU-10043,18,61.81,West,Completed,FC-01,2024-01-28,2024-01-29,Normal,1112.58,1.0,False,False,False,True,True
ORD-522459,2024-01-23,SKU-10312,41,116.36,South,Returned,FC-04,2024-01-25,,Normal,4770.76,,False,False,True,False,False
ORD-522460,2024-01-23,SKU-10418,2,73.23,South,Cancelled,FC-04,2024-01-24,,Normal,146.46,,False,True,False,False,False
ORD-522461,2024-01-23,SKU-10147,28,95.12,South,Returned,FC-04,2024-01-27,,Normal,2663.36,,False,False,True,False,False
ORD-522462,2024-01-23,SKU-10037,1,81.84,West,Completed,FC-04,2024-01-24,2024-01-23,Normal,81.84,-1.0,False,False,False,True,False
ORD-522463,2024-01-23,SKU-10073,1,52.41,Northeast,Completed,FC-01,2024-01-28,2024-01-29,High,52.41,1.0,True,False,False,True,True
ORD-522464,2024-01-23,SKU-10258,20,111.84,South,Completed,FC-05,2024-01-25,2024-01-24,Normal,2236.8,-1.0,False,False,False,True,False
ORD-522465,2024-01-23,SKU-10000,3,81.05,West,Returned,FC-04,2024-01-24,,Normal,243.15,,False,False,True,False,False
ORD-522466,2024-01-23,SKU-10495,14,145.14,Midwest,Cancelled,FC-01,2024-01-27,,Normal,2031.96,,False,True,False,False,False
ORD-522467,2024-01-23,SKU-10016,9,78.03,West,Returned,FC-02,2024-01-25,,Normal,702.27,,False,False,True,False,False
ORD-522468,2024-01-23,SKU-10374,38,76.37,Northeast,Cancelled,FC-05,2024-01-24,,Normal,2902.06,,False,True,False,False,False
ORD-522469,2024-01-23,SKU-10329,44,82.47,West,Completed,FC-02,2024-01-28,2024-01-30,Normal,3628.68,2.0,False,False,False,True,True
ORD-522470,2024-01-23,SKU-10250,34,10.28,Northeast,Completed,FC-06,2024-01-25,2024-01-25,High,349.52,0.0,True,False,False,True,False
ORD-522471,2024-01-23,SKU-10071,22,113.72,West,Returned,FC-06,2024-01-27,,Normal,2501.84,,False,False,True,False,False
ORD-522472,2024-01-23,SKU-10048,47,86.34,Midwest,Completed,FC-03,2024-01-28,2024-01-28,Normal,4057.98,0.0,False,False,False,True,False
ORD-522473,2024-01-23,SKU-10221,9,83.18,West,Completed,FC-03,2024-01-27,2024-01-26,Normal,748.62,-1.0,False,False,False,True,False
ORD-522474,2024-01-23,SKU-10433,30,144.45,Midwest,Cancelled,FC-02,2024-01-26,,High,4333.5,,True,True,False,False,False
ORD-522475,2024-01-23,SKU-10448,41,92.08,South,Cancelled,FC-02,2024-01-26,,Normal,3775.28,,False,True,False,False,False
ORD-522476,2024-01-23,SKU-10238,23,124.34,Midwest,Completed,FC-02,2024-01-28,2024-01-29,High,2859.82,1.0,True,False,False,True,True
ORD-522477,2024-01-23,SKU-10228,8,84.04,Northeast,Completed,FC-03,2024-01-24,2024-01-26,Normal,672.32,2.0,False,False,False,True,True
ORD-522478,2024-01-23,SKU-10255,15,126.59,Northeast,Completed,FC-03,2024-01-24,2024-01-24,Normal,1898.85,0.0,False,False,False,True,False
ORD-522479,2024-01-23,SKU-10152,34,22.43,Midwest,Completed,FC-02,2024-01-27,2024-01-26,Normal,762.62,-1.0,False,False,False,True,False
ORD-522480,2024-01-23,SKU-10181,17,92.87,South,Completed,FC-06,2024-01-24,2024-01-25,High,1578.79,1.0,True,False,False,True,True
ORD-522481,2024-01-23,SKU-10058,22,51.75,South,Completed,FC-02,2024-01-27,2024-01-26,Normal,1138.5,-1.0,False,False,False,True,False
ORD-522482,2024-01-23,SKU-10108,18,33.2,South,Completed,FC-04,2024-01-25,2024-01-25,Normal,597.6,0.0,False,False,False,True,False
ORD-522483,2024-01-23,SKU-10030,2,5.24,West,Returned,FC-06,2024-01-26,,Normal,10.48,,False,False,True,False,False
ORD-522484,2024-01-23,SKU-10143,30,106.92,Midwest,Completed,FC-02,2024-01-25,2024-01-27,Normal,3207.6,2.0,False,False,False,True,True
ORD-522485,2024-01-23,SKU-10218,32,135.35,West,Cancelled,FC-02,2024-01-28,,Normal,4331.2,,False,True,False,False,False
ORD-522486,2024-01-23,SKU-10345,14,38.33,West,Returned,FC-01,2024-01-26,,High,536.62,,True,False,True,False,False
ORD-522487,2024-01-23,SKU-10096,19,12.64,West,Completed,FC-04,2024-01-27,2024-01-28,Normal,240.16,1.0,False,False,False,True,True
ORD-522488,2024-01-23,SKU-10364,45,85.53,West,Completed,FC-04,2024-01-27,2024-01-27,Normal,3848.85,0.0,False,False,False,True,False
ORD-522489,2024-01-23,SKU-10251,47,22.64,Northeast,Completed,FC-04,2024-01-25,2024-01-26,Normal,1064.08,1.0,False,False,False,True,True
ORD-522490,2024-01-23,SKU-10294,19,9.59,West,Completed,FC-03,2024-01-27,2024-01-28,Normal,182.21,1.0,False,False,False,True,True
ORD-522491,2024-01-23,SKU-10494,35,59.79,Northeast,Completed,FC-03,2024-01-28,2024-01-29,Normal,2092.65,1.0,False,False,False,True,True
ORD-522492,2024-01-23,SKU-10184,18,51.83,Northeast,Completed,FC-06,2024-01-25,2024-01-26,Normal,932.94,1.0,False,False,False,True,True
ORD-522493,2024-01-23,SKU-10155,41,84.81,West,Completed,FC-06,2024-01-25,2024-01-27,Normal,3477.21,2.0,False,False,False,True,True
ORD-522494,2024-01-23,SKU-10494,38,127.9,Northeast,Completed,FC-01,2024-01-24,2024-01-26,Normal,4860.2,2.0,False,False,False,True,True
ORD-522495,2024-01-23,SKU-10084,29,85.95,South,Completed,FC-04,2024-01-27,2024-01-29,Normal,2492.55,2.0,False,False,False,True,True
ORD-522496,2024-01-23,SKU-10301,35,127.96,Midwest,Returned,FC-04,2024-01-27,,Normal,4478.6,,False,False,True,False,False
