order_id,order_date,sku,quantity_ordered,unit_price,customer_region,order_status,fulfillment_center,expected_ship_date,actual_ship_date,priority_flag
ORD-525727,2024-01-26,SKU-10097,16,149.97,Northeast,Completed,FC-02,2024-01-31,2024-01-31,Normal
ORD-525728,2024-01-26,SKU-10232,4,92.58,Midwest,Cancelled,FC-05,2024-01-27,,Normal
ORD-525729,2024-01-26,SKU-10277,18,32.42,Midwest,Completed,FC-05,2024-01-31,2024-01-30,Normal
ORD-525730,2024-01-26,SKU-10161,35,89.61,Midwest,Returned,FC-02,2024-01-31,,High
ORD-525731,2024-01-26,SKU-10041,2,118.54,South,Returned,FC-04,2024-01-30,,Normal
ORD-525732,2024-01-26,SKU-10188,44,12.13,Midwest,Completed,FC-02,2024-01-29,2024-01-30,Normal
ORD-525733,2024-01-26,SKU-10249,13,7.45,Northeast,Cancelled,FC-06,2024-01-31,,Normal
ORD-525734,2024-01-26,SKU-10291,40,105.04,Northeast,Completed,FC-05,2024-01-30,2024-01-31,High
ORD-525735,2024-01-26,SKU-10197,33,75.11,Northeast,Completed,FC-05,2024-01-31,2024-01-31,Normal
ORD-525736,2024-01-26,SKU-10248,41,66.61,West,Completed,FC-02,2024-01-30,2024-01-30,Normal
ORD-525737,2024-01-26,SKU-10410,4,87.62,Midwest,Returned,FC-06,2024-01-28,,Normal
ORD-525738,2024-01-26,SKU-10066,48,87.68,Northeast,Returned,FC-03,2024-01-30,,Normal
ORD-525739,2024-01-26,SKU-10431,11,65.1,Northeast,Returned,FC-03,2024-01-28,,Normal
ORD-525740,2024-01-26,SKU-10290,47,9.81,Midwest,Returned,FC-01,2024-01-27,,Normal
ORD-525741,2024-01-26,SKU-10115,12,64.29,Midwest,Completed,FC-06,2024-01-31,2024-02-01,Normal
ORD-525742,2024-01-26,SKU-10039,44,52.01,West,Returned,FC-04,2024-01-29,,High
ORD-525743,2024-01-26,SKU-10095,3,110.65,Northeast,Returned,FC-05,2024-01-27,,High
ORD-525744,2024-01-26,SKU-10066,3,71.97,Midwest,Completed,FC-03,2024-01-29,2024-01-29,Normal
ORD-525745,2024-01-26,SKU-10207,4,98.4,Midwest,Completed,FC-06,2024-01-31,2024-02-01,Normal
ORD-525746,2024-01-26,SKU-10467,4,10.5,Midwest,Completed,FC-01,2024-01-30,2024-02-01,Normal
ORD-525747,2024-01-26,SKU-10197,3,37.79,Midwest,Returned,FC-05,2024-01-27,,Normal
ORD-525748,2024-01-26,SKU-10100,14,89.67,South,Completed,FC-01,2024-01-30,2024-01-30,Normal
ORD-525749,2024-01-26,SKU-10288,28,45.73,Northeast,Cancelled,FC-03,2024-01-28,,Normal
ORD-525750,2024-01-26,SKU-10060,9,124.36,Northeast,Completed,FC-01,2024-01-29,2024-01-31,High
ORD-525751,2024-01-26,SKU-10121,8,112.16,South,Cancelled,FC-06,2024-01-28,,Normal
ORD-525752,2024-01-26,SKU-10407,34,87.64,West,Completed,FC-02,2024-01-28,2024-01-27,Normal
ORD-525753,2024-01-26,SKU-10437,40,129.92,South,Completed,FC-05,2024-01-31,2024-02-01,Normal
ORD-525754,2024-01-26,SKU-10236,33,33.16,Northeast,Completed,FC-01,2024-01-31,2024-02-01,Normal
ORD-525755,2024-01-26,SKU-10285,21,64.41,Midwest,Cancelled,FC-02,2024-01-27,,Normal
ORD-525756,2024-01-26,SKU-10165,2,116.96,Midwest,Completed,FC-06,2024-01-28,2024-01-29,Normal
ORD-525757,2024-01-26,SKU-10211,15,119.75,Northeast,Completed,FC-01,2024-01-31,2024-01-31,Normal
ORD-525758,2024-01-26,SKU-10095,30,11.58,South,Completed,FC-04,2024-01-31,2024-02-02,Normal
ORD-525759,2024-01-26,SKU-10375,43,30.96,Northeast,Returned,FC-03,2024-01-28,,Normal
ORD-525760,2024-01-26,SKU-10479,4,43.01,Midwest,Returned,FC-06,2024-01-29,,Normal
ORD-525761,2024-01-26,SKU-10156,27,101.16,South,Completed,FC-05,2024-01-29,2024-01-28,Normal
ORD-525762,2024-01-26,SKU-10217,40,75.06,West,Completed,FC-05,2024-01-29,2024-01-31,Normal
ORD-525763,2024-01-26,SKU-10114,35,82.49,West,Completed,FC-02,2024-01-28,2024-01-28,Normal
ORD-525764,2024-01-26,SKU-10137,5,107.63,Midwest,Completed,FC-02,2024-01-31,2024-01-31,Normal
ORD-525765,2024-01-26,SKU-10172,33,148.24,Northeast,Completed,FC-03,2024-01-28,2024-01-29,High
ORD-525766,2024-01-26,SKU-10367,32,79.81,West,Completed,FC-02,2024-01-27,2024-01-29,Normal
ORD-525767,2024-01-26,SKU-10458,43,86.91,West,Completed,FC-02,2024-01-30,2024-01-30,Normal
ORD-525768,2024-01-26,SKU-10406,9,93.64,South,Completed,FC-06,2024-01-30,2024-01-29,Normal
ORD-525769,2024-01-26,SKU-10247,19,88.58,Midwest,Cancelled,FC-02,2024-01-31,,Normal
ORD-525770,2024-01-26,SKU-10303,2,40.09,Northeast,Completed,FC-01,2024-01-27,2024-01-29,Normal
ORD-525771,2024-01-26,SKU-10101,25,61.79,Midwest,Cancelled,FC-05,2024-01-31,,Normal
ORD-525772,2024-01-26,SKU-10279,33,38.6,Midwest,Completed,FC-03,2024-01-31,2024-02-01,Normal
ORD-525773,2024-01-26,SKU-10453,22,94.94,Northeast,Returned,FC-06,2024-01-29,,Normal
ORD-525774,2024-01-26,SKU-10041,2,49.12,Midwest,Completed,FC-02,2024-01-30,2024-01-30,High
ORD-525775,2024-01-26,SKU-10053,25,72.31,South,Completed,FC-02,2024-01-30,2024-01-31,Normal
ORD-525776,2024-01-26,SKU-10386,27,5.54,West,Completed,FC-01,2024-01-29,2024-01-28,Normal
ORD-525777,2024-01-26,SKU-10409,35,99.2,Northeast,Cancelled,FC-05,2024-01-27,,Normal
ORD-525778,2024-01-26,SKU-10218,33,86.66,Northeast,Cancelled,FC-02,2024-01-31,,Normal
ORD-525779,2024-01-26,SKU-10170,47,17.45,West,Returned,FC-04,2024-01-27,,Normal
ORD-525780,2024-01-26,SKU-10285,29,84.43,South,Completed,FC-06,2024-01-28,2024-01-29,Normal
ORD-525781,2024-01-26,SKU-10324,16,103.28,South,Returned,FC-03,2024-01-27,,Normal
ORD-525782,2024-01-26,SKU-10140,27,53.63,West,Completed,FC-06,2024-01-30,2024-01-29,Normal
ORD-525783,2024-01-26,SKU-10190,47,13.55,South,Completed,FC-03,2024-01-28,2024-01-27,Normal
ORD-525784,2024-01-26,SKU-10201,11,119.54,South,Completed,FC-01,2024-01-29,2024-01-29,Normal
ORD-525785,2024-01-26,SKU-10313,41,120.75,Northeast,Completed,FC-02,2024-01-29,2024-01-29,Normal
ORD-525786,2024-01-26,SKU-10030,40,69.71,Northeast,Completed,FC-05,2024-01-28,2024-01-28,Normal
ORD-525787,2024-01-26,SKU-10407,44,5.74,Northeast,Returned,FC-04,2024-01-30,,Normal
ORD-525788,2024-01-26,SKU-10391,15,68.92,Midwest,Completed,FC-04,2024-01-29,2024-01-29,Normal
ORD-525789,2024-01-26,SKU-10360,26,45.71,Midwest,Completed,FC-05,2024-01-30,2024-02-01,Normal
ORD-525790,2024-01-26,SKU-10076,42,23.89,South,Returned,FC-06,2024-01-28,,High
ORD-525791,2024-01-26,SKU-10226,17,74.2,Northeast,Completed,FC-01,2024-01-30,2024-01-31,Normal
ORD-525792,2024-01-26,SKU-10496,5,15.19,Northeast,Completed,FC-04,2024-01-31,2024-02-02,High
ORD-525793,2024-01-26,SKU-10109,36,14.31,Northeast,Completed,FC-01,2024-01-29,2024-01-28,Normal
ORD-525794,2024-01-26,SKU-10255,4,53.2,Northeast,Completed,FC-02,2024-01-27,2024-01-26,Normal
ORD-525795,2024-01-26,SKU-10179,21,33.18,Northeast,Completed,FC-02,2024-01-31,2024-02-01,High
ORD-525796,2024-01-26,SKU-10181,49,128.83,Midwest,Completed,FC-01,2024-01-28,2024-01-29,Normal
ORD-525797,2024-01-26,SKU-10399,40,88.8,Northeast,Cancelled,FC-01,2024-01-29,,Normal
ORD-525798,2024-01-26,SKU-10416,29,71.57,Northeast,Returned,FC-04,2024-01-29,,Normal
ORD-525799,2024-01-26,SKU-10031,11,70.47,South,Cancelled,FC-01,2024-01-27,,Normal
ORD-525800,2024-01-26,SKU-10409,19,49.59,Midwest,Cancelled,FC-04,2024-01-29,,High
ORD-525801,2024-01-26,SKU-10347,33,97.71,West,Completed,FC-06,2024-01-29,2024-01-30,Normal
ORD-525802,2024-01-26,SKU-10121,12,115.31,South,Completed,FC-06,2024-01-28,2024-01-28,Normal
ORD-525803,2024-01-26,SKU-10289,24,51.16,South,Completed,FC-02,2024-01-28,2024-01-27,Normal
ORD-525804,2024-01-26,SKU-10073,12,68.82,Northeast,Completed,FC-04,2024-01-27,2024-01-26,Normal
ORD-525805,2024-01-26,SKU-10428,44,27.37,Midwest,Completed,FC-05,2024-01-31,2024-01-31,Normal
ORD-525806,2024-01-26,SKU-10327,18,128.04,South,Completed,FC-03,2024-01-27,2024-01-26,Normal
ORD-525807,2024-01-26,SKU-10082,29,53.3,Midwest,Cancelled,FC-03,2024-01-28,,Normal
ORD-525808,2024-01-26,SKU-10166,4,5.31,Northeast,Completed,FC-02,2024-01-28,2024-01-28,Normal
ORD-525809,2024-01-26,SKU-10212,22,133.38,South,Returned,FC-04,2024-01-27,,Normal
ORD-525810,2024-01-26,SKU-10005,10,94.01,Northeast,Completed,FC-02,2024-01-31,2024-01-30,High
ORD-525811,2024-01-26,SKU-10158,12,28.87,West,Completed,FC-02,2024-01-29,2024-01-28,High
ORD-525812,2024-01-26,SKU-10425,17,93.41,South,Completed,FC-03,2024-01-28,2024-01-27,Normal
ORD-525813,2024-01-26,SKU-10462,46,81.41,West,Completed,FC-03,2024-01-29,2024-01-29,Normal
ORD-525814,2024-01-26,SKU-10212,39,57.08,South,Returned,FC-02,2024-01-30,,Normal
ORD-525815,2024-01-26,SKU-10029,23,141.91,West,Completed,FC-06,2024-01-31,2024-02-01,High
ORD-525816,2024-01-26,SKU-10008,49,82.39,South,Returned,FC-02,2024-01-30,,Normal
ORD-525817,2024-01-26,SKU-10078,12,6.56,West,Completed,FC-02,2024-01-31,2024-02-02,Normal
ORD-525818,2024-01-26,SKU-10007,43,45.33,Midwest,Completed,FC-03,2024-01-30,2024-02-01,Normal
ORD-525819,2024-01-26,SKU-10036,5,31.96,West,Completed,FC-04,2024-01-27,2024-01-26,Normal
ORD-525820,2024-01-26,SKU-10297,36,108.36,Midwest,Completed,FC-02,2024-01-27,2024-01-27,Normal
ORD-525821,2024-01-26,SKU-10365,17,126.25,Midwest,Completed,FC-06,2024-01-29,2024-01-31,Normal
ORD-525822,2024-01-26,SKU-10102,44,95.51,West,Completed,FC-04,2024-01-28,2024-01-28,Normal
ORD-525823,2024-01-26,SKU-10417,4,99.71,Midwest,Cancelled,FC-01,2024-01-31,,Normal
ORD-525824,2024-01-26,SKU-10214,39,57.19,South,Completed,FC-01,2024-01-28,2024-01-29,Normal
ORD-525825,2024-01-26,SKU-10028,18,118.35,South,Returned,FC-02,2024-01-27,,Normal
ORD-525826,2024-01-26,SKU-10042,20,64.68,Northeast,Completed,FC-02,2024-01-30,2024-01-30,Normal
ORD-525827,2024-01-26,SKU-10416,3,86.89,Northeast,Completed,FC-01,2024-01-30,2024-02-01,Normal
ORD-525828,2024-01-26,SKU-10071,34,145.85,Midwest,Completed,FC-02,2024-01-27,2024-01-28,Normal
ORD-525829,2024-01-26,SKU-10218,24,61.71,South,Cancelled,FC-01,2024-01-29,,Normal
ORD-525830,2024-01-26,SKU-10205,6,42.26,Midwest,Completed,FC-04,2024-01-27,2024-01-26,High
ORD-525831,2024-01-26,SKU-10155,12,20.21,Midwest,Cancelled,FC-04,2024-01-28,,Normal
ORD-525832,2024-01-26,SKU-10160,40,60.25,Northeast,Completed,FC-01,2024-01-28,2024-01-29,Normal
ORD-525833,2024-01-26,SKU-10014,6,97.55,Northeast,Completed,FC-05,2024-01-28,2024-01-29,Normal
ORD-525834,2024-01-26,SKU-10152,45,36.91,Midwest,Returned,FC-03,2024-01-30,,Normal
ORD-525835,2024-01-26,SKU-10097,29,103.5,West,Completed,FC-02,2024-01-29,2024-01-28,Normal
ORD-525836,2024-01-26,SKU-10488,43,138.72,South,Completed,FC-03,2024-01-31,2024-02-02,High
ORD-525837,2024-01-26,SKU-10225,9,115.74,Midwest,Completed,FC-03,2024-01-31,2024-02-02,Normal
ORD-525838,2024-01-26,SKU-10235,46,97.99,West,Cancelled,FC-01,2024-01-28,,Normal
ORD-525839,2024-01-26,SKU-10035,45,53.88,Midwest,Cancelled,FC-01,2024-01-28,,High
ORD-525840,2024-01-26,SKU-10487,9,42.91,West,Returned,FC-03,2024-01-30,,Normal
ORD-525841,2024-01-26,SKU-10039,41,37.98,Midwest,Cancelled,FC-06,2024-01-31,,Normal
ORD-525842,2024-01-26,SKU-10273,14,24.95,West,Returned,FC-06,2024-01-31,,Normal
ORD-525843,2024-01-26,SKU-10079,37,60.4,West,Completed,FC-06,2024-01-27,2024-01-26,Normal
ORD-525844,2024-01-26,SKU-10464,7,48.12,Northeast,Completed,FC-05,2024-01-30,2024-01-30,Normal
ORD-525845,2024-01-26,SKU-10469,40,135.84,Northeast,Completed,FC-02,2024-01-30,2024-01-31,Normal
ORD-525846,2024-01-26,SKU-10484,28,39.67,Northeast,Completed,FC-01,2024-01-29,2024-01-28,Normal
ORD-525847,2024-01-26,SKU-10267,17,48.07,Northeast,Completed,FC-03,2024-01-27,2024-01-27,Normal
ORD-525848,2024-01-26,SKU-10160,14,146.69,Northeast,Returned,FC-06,2024-01-29,,Normal
ORD-525849,2024-01-26,SKU-10103,32,139.54,South,Cancelled,FC-02,2024-01-28,,Normal
ORD-525850,2024-01-26,SKU-10101,44,78.91,West,Completed,FC-01,2024-01-31,2024-01-31,Normal
ORD-525851,2024-01-26,SKU-10474,14,60.67,South,Returned,FC-04,2024-01-30,,Normal
ORD-525852,2024-01-26,SKU-10125,22,123.73,Northeast,Returned,FC-06,2024-01-30,,Normal
ORD-525853,2024-01-26,SKU-10233,12,112.19,West,Completed,FC-03,2024-01-31,2024-02-02,Normal
ORD-525854,2024-01-26,SKU-10394,19,133.6,West,Completed,FC-06,2024-01-30,2024-01-29,Normal
ORD-525855,2024-01-26,SKU-10005,34,70.73,Northeast,Completed,FC-04,2024-01-27,2024-01-27,Normal
ORD-525856,2024-01-26,SKU-10345,6,82.36,Midwest,Returned,FC-04,2024-01-31,,Normal
ORD-525857,2024-01-26,SKU-10123,29,77.91,South,Completed,FC-05,2024-01-31,2024-01-30,Normal
ORD-525858,2024-01-26,SKU-10066,2,11.37,West,Completed,FC-03,2024-01-30,2024-01-31,Normal
ORD-525859,2024-01-26,SKU-10201,18,50.83,Midwest,Cancelled,FC-01,2024-01-29,,Normal
ORD-525860,2024-01-26,SKU-10202,36,49.17,West,Completed,FC-03,2024-01-30,2024-01-29,Normal
ORD-525861,2024-01-26,SKU-10466,46,13.71,West,Completed,FC-03,2024-01-28,2024-01-27,Normal
ORD-525862,2024-01-26,SKU-10492,20,112.48,Midwest,Completed,FC-05,2024-01-29,2024-01-29,Normal
ORD-525863,2024-01-26,SKU-10106,20,129.5,Midwest,Completed,FC-03,2024-01-27,2024-01-27,Normal
ORD-525864,2024-01-26,SKU-10336,24,68.51,Northeast,Completed,FC-06,2024-01-28,2024-01-29,Normal
ORD-525865,2024-01-26,SKU-10316,15,68.8,Midwest,Returned,FC-03,2024-01-27,,Normal
ORD-525866,2024-01-26,SKU-10226,10,86.31,West,Completed,FC-05,2024-01-31,2024-01-31,High
ORD-525867,2024-01-26,SKU-10393,31,75.2,Northeast,Cancelled,FC-06,2024-01-29,,Normal
ORD-525868,2024-01-26,SKU-10485,10,42.04,West,Completed,FC-05,2024-01-27,2024-01-29,Normal
ORD-525869,2024-01-26,SKU-10256,22,82.33,Midwest,Returned,FC-04,2024-01-27,,Normal
ORD-525870,2024-01-26,SKU-10307,5,107.48,West,Completed,FC-05,2024-01-30,2024-01-29,Normal
ORD-525871,2024-01-26,SKU-10157,16,30.07,Northeast,Completed,FC-06,2024-01-30,2024-01-31,Normal
ORD-525872,2024-01-26,SKU-10231,36,6.01,Midwest,Completed,FC-01,2024-01-28,2024-01-29,Normal
ORD-525873,2024-01-26,SKU-10242,36,32.47,South,Completed,FC-03,2024-01-28,2024-01-29,Normal
ORD-525874,2024-01-26,SKU-10045,28,147.8,Midwest,Cancelled,FC-02,2024-01-30,,Normal
ORD-525875,2024-01-26,SKU-10296,19,10.5,South,Cancelled,FC-05,2024-01-31,,Normal
ORD-525876,2024-01-26,SKU-10207,15,85.72,West,Returned,FC-02,2024-01-28,,Normal
ORD-525877,2024-01-26,SKU-10034,1,73.23,Northeast,Completed,FC-05,2024-01-27,2024-01-27,Normal
ORD-525878,2024-01-26,SKU-10055,3,119.14,South,Completed,FC-01,2024-01-30,2024-01-29,Normal
ORD-525879,2024-01-26,SKU-10316,34,72.21,Northeast,Returned,FC-06,2024-01-27,,Normal
ORD-525880,2024-01-26,SKU-10354,1,93.84,Northeast,Completed,FC-04,2024-01-31,2024-01-31,Normal
ORD-525881,2024-01-26,SKU-10387,28,15.2,Northeast,Completed,FC-01,2024-01-29,2024-01-31,Normal
ORD-525882,2024-01-26,SKU-10364,30,116.23,South,Completed,FC-03,2024-01-30,2024-01-30,Normal
ORD-525883,2024-01-26,SKU-10259,2,50.46,South,Completed,FC-04,2024-01-31,2024-02-01,Normal
ORD-525884,2024-01-26,SKU-10385,39,101.75,Northeast,Completed,FC-04,2024-01-31,2024-01-31,Normal
ORD-525885,2024-01-26,SKU-10336,4,109.01,South,Completed,FC-02,2024-01-29,2024-01-28,Normal
ORD-525886,2024-01-26,SKU-10105,39,24.2,Northeast,Completed,FC-03,2024-01-31,2024-01-30,Normal
ORD-525887,2024-01-26,SKU-10221,12,69.95,Midwest,Cancelled,FC-02,2024-01-27,,Normal
ORD-525888,2024-01-26,SKU-10213,31,16.3,West,Completed,FC-01,2024-01-30,2024-01-29,Normal
ORD-525889,2024-01-26,SKU-10133,11,53.9,Northeast,Completed,FC-04,2024-01-31,2024-01-31,Normal
ORD-525890,2024-01-26,SKU-10221,43,12.96,Midwest,Completed,FC-01,2024-01-30,2024-01-30,High
ORD-525891,2024-01-26,SKU-10008,40,123.82,West,Completed,FC-05,2024-01-27,2024-01-29,Normal
ORD-525892,2024-01-26,SKU-10141,32,147.6,Northeast,Completed,FC-04,2024-01-28,2024-01-30,Normal
ORD-525893,2024-01-26,SKU-10298,46,6.26,Northeast,Completed,FC-04,2024-01-30,2024-01-31,Normal
ORD-525894,2024-01-26,SKU-10138,24,55.12,Northeast,Cancelled,FC-02,2024-01-29,,Normal
ORD-525895,2024-01-26,SKU-10222,9,97.23,South,Cancelled,FC-03,2024-01-30,,Normal
ORD-525896,2024-01-26,SKU-10401,15,53.54,South,Cancelled,FC-01,2024-01-28,,Normal
ORD-525897,2024-01-26,SKU-10177,4,42.67,Northeast,Completed,FC-02,2024-01-31,2024-02-01,High
ORD-525898,2024-01-26,SKU-10247,38,98.16,Northeast,Completed,FC-05,2024-01-27,2024-01-28,Normal
ORD-525899,2024-01-26,SKU-10426,17,105.79,Midwest,Completed,FC-03,2024-01-31,2024-02-02,Normal
ORD-525900,2024-01-26,SKU-10200,15,59.94,Midwest,Completed,FC-01,2024-01-30,2024-01-30,Normal
ORD-525901,2024-01-26,SKU-10361,47,13.29,West,Completed,FC-02,2024-01-27,2024-01-29,Normal
ORD-525902,2024-01-26,SKU-10197,31,48.13,West,Completed,FC-01,2024-01-28,2024-01-30,Normal
ORD-525903,2024-01-26,SKU-10316,29,52.9,West,Cancelled,FC-03,2024-01-28,,Normal
ORD-525904,2024-01-26,SKU-10286,27,41.86,South,Cancelled,FC-05,2024-01-31,,Normal
ORD-525905,2024-01-26,SKU-10487,3,120.94,South,Completed,FC-03,2024-01-31,2024-01-30,Normal
ORD-525906,2024-01-26,SKU-10269,26,38.85,Midwest,Returned,FC-01,2024-01-31,,Normal
ORD-525907,2024-01-26,SKU-10230,30,139.36,West,Completed,FC-06,2024-01-27,2024-01-26,Normal
ORD-525908,2024-01-26,SKU-10068,4,53.75,Northeast,Cancelled,FC-02,2024-01-30,,Normal
ORD-525909,2024-01-26,SKU-10011,31,15.42,Midwest,Completed,FC-04,2024-01-30,2024-01-31,Normal
ORD-525910,2024-01-26,SKU-10405,43,147.87,South,Returned,FC-04,2024-01-28,,Normal
ORD-525911,2024-01-26,SKU-10260,27,121.79,West,Completed,FC-02,2024-01-29,2024-01-29,Normal
ORD-525912,2024-01-26,SKU-10250,1,31.51,Northeast,Cancelled,FC-04,2024-01-29,,Normal
ORD-525913,2024-01-26,SKU-10395,22,40.77,West,Completed,FC-01,2024-01-28,2024-01-27,Normal
ORD-525914,2024-01-26,SKU-10021,32,53.72,Midwest,Completed,FC-03,2024-01-27,2024-01-28,Normal
ORD-525915,2024-01-26,SKU-10241,38,31.96,Northeast,Completed,FC-03,2024-01-28,2024-01-29,Normal
ORD-525916,2024-01-26,SKU-10124,35,8.96,West,Completed,FC-05,2024-01-29,2024-01-28,Normal
ORD-525917,2024-01-26,SKU-10090,3,35.59,Northeast,Completed,FC-01,2024-01-30,2024-01-31,Normal
ORD-525918,2024-01-26,SKU-10101,11,25.47,Northeast,Completed,FC-03,2024-01-28,2024-01-27,Normal
ORD-525919,2024-01-26,SKU-10222,7,142.31,West,Completed,FC-03,2024-01-27,2024-01-29,Normal
ORD-525920,2024-01-26,SKU-10469,23,51.74,Northeast,Completed,FC-01,2024-01-27,2024-01-29,Normal
ORD-525921,2024-01-26,SKU-10335,36,87.54,Midwest,Completed,FC-05,2024-01-27,2024-01-28,Normal
ORD-525922,2024-01-26,SKU-10101,13,75.02,West,Completed,FC-05,2024-01-31,2024-02-01,Normal
ORD-525923,2024-01-26,SKU-10222,4,72.59,South,Returned,FC-02,2024-01-28,,Normal
ORD-525924,2024-01-26,SKU-10296,16,111.25,South,Completed,FC-04,2024-01-27,2024-01-27,Normal
ORD-525925,2024-01-26,SKU-10149,46,122.42,Northeast,Completed,FC-06,2024-01-28,2024-01-29,Normal
ORD-525926,2024-01-26,SKU-10184,32,26.34,West,Returned,FC-06,2024-01-28,,Normal
ORD-525927,2024-01-26,SKU-10437,2,67.42,South,Returned,FC-05,2024-01-31,,Normal
ORD-525928,2024-01-26,SKU-10090,6,44.83,South,Completed,FC-03,2024-01-30,2024-01-31,Normal
ORD-525929,2024-01-26,SKU-10116,12,100.11,West,Cancelled,FC-01,2024-01-29,,Normal
ORD-525930,2024-01-26,SKU-10155,35,53.66,Northeast,Returned,FC-04,2024-01-30,,Normal
ORD-525931,2024-01-26,SKU-10006,13,123.11,West,Completed,FC-03,2024-01-28,2024-01-29,Normal
ORD-525932,2024-01-26,SKU-10232,32,115.78,Northeast,Completed,FC-04,2024-01-28,2024-01-30,Normal
ORD-525933,2024-01-26,SKU-10473,23,44.56,Northeast,Completed,FC-03,2024-01-29,2024-01-29,Normal
ORD-525934,2024-01-26,SKU-10308,2,104.4,West,Completed,FC-04,2024-01-28,2024-01-28,Normal
ORD-525935,2024-01-26,SKU-10404,7,65.34,Midwest,Completed,FC-06,2024-01-27,2024-01-27,High
ORD-525936,2024-01-26,SKU-10098,45,134.39,Northeast,Returned,FC-01,2024-01-30,,Normal
ORD-525937,2024-01-26,SKU-10347,18,129.26,Midwest,Completed,FC-05,2024-01-27,2024-01-28,Normal
ORD-525938,2024-01-26,SKU-10223,25,40.28,Midwest,Returned,FC-04,2024-01-27,,Normal
ORD-525939,2024-01-26,SKU-10376,7,18.28,Midwest,Completed,FC-02,2024-01-30,2024-02-01,Normal
ORD-525940,2024-01-26,SKU-10065,19,95.93,Northeast,Completed,FC-06,2024-01-30,2024-01-31,Normal
ORD-525941,2024-01-26,SKU-10044,20,34.34,Northeast,Completed,FC-02,2024-01-28,2024-01-29,Normal
ORD-525942,2024-01-26,SKU-10132,43,33.73,Midwest,Returned,FC-02,2024-01-29,,Normal
ORD-525943,2024-01-26,SKU-10101,43,36.42,Midwest,Completed,FC-06,2024-01-31,2024-02-02,Normal
ORD-525944,2024-01-26,SKU-10413,26,140.39,Midwest,Completed,FC-03,2024-01-30,2024-01-29,Normal
ORD-525945,2024-01-26,SKU-10362,20,78.53,Northeast,Completed,FC-04,2024-01-29,2024-01-29,Normal
ORD-525946,2024-01-26,SKU-10423,21,73.8,Midwest,Completed,FC-05,2024-01-28,2024-01-29,Normal
ORD-525947,2024-01-26,SKU-10447,1,144.76,West,Completed,FC-02,2024-01-31,2024-01-31,Normal
ORD-525948,2024-01-26,SKU-10499,22,132.81,Midwest,Completed,FC-06,2024-01-30,2024-01-31,Normal
ORD-525949,2024-01-26,SKU-10496,37,13.71,South,Cancelled,FC-02,2024-01-30,,Normal
ORD-525950,2024-01-26,SKU-10194,48,77.91,South,Returned,FC-06,2024-01-31,,Normal
ORD-525951,2024-01-26,SKU-10485,40,117.37,Midwest,Completed,FC-02,2024-01-31,2024-02-01,Normal
ORD-525952,2024-01-26,SKU-10477,35,94.32,Midwest,Completed,FC-06,2024-01-30,2024-01-30,Normal
ORD-525953,2024-01-26,SKU-10172,11,125.0,West,Returned,FC-04,2024-01-31,,Normal
ORD-525954,2024-01-26,SKU-10108,13,31.46,Midwest,Completed,FC-02,2024-01-31,2024-02-02,Normal
ORD-525955,2024-01-26,SKU-10126,30,47.61,Northeast,Completed,FC-05,2024-01-27,2024-01-26,Normal
ORD-525956,2024-01-26,SKU-10379,28,30.98,Midwest,Completed,FC-04,2024-01-29,2024-01-30,High
ORD-525957,2024-01-26,SKU-10332,46,15.98,South,Cancelled,FC-05,2024-01-28,,Normal
ORD-525958,2024-01-26,SKU-10351,47,77.87,West,Completed,FC-02,2024-01-30,2024-01-29,High
ORD-525959,2024-01-26,SKU-10264,40,52.22,Northeast,Cancelled,FC-03,2024-01-28,,Normal
ORD-525960,2024-01-26,SKU-10301,23,11.03,Northeast,Returned,FC-04,2024-01-29,,Normal
ORD-525961,2024-01-26,SKU-10454,12,41.78,West,Cancelled,FC-01,2024-01-30,,Normal
ORD-525962,2024-01-26,SKU-10490,45,5.13,West,Completed,FC-02,2024-01-28,2024-01-28,Normal
ORD-525963,2024-01-26,SKU-10146,15,134.85,West,Returned,FC-01,2024-01-29,,Normal
ORD-525964,2024-01-26,SKU-10406,30,96.5,Northeast,Cancelled,FC-04,2024-01-28,,Normal
ORD-525965,2024-01-26,SKU-10121,9,118.51,Northeast,Completed,FC-03,2024-01-30,2024-01-30,Normal
ORD-525966,2024-01-26,SKU-10286,17,113.42,Northeast,Completed,FC-06,2024-01-31,2024-02-02,Normal
ORD-525967,2024-01-26,SKU-10314,30,72.18,South,Cancelled,FC-05,2024-01-29,,Normal
ORD-525968,2024-01-26,SKU-10213,19,76.86,Midwest,Completed,FC-05,2024-01-30,2024-01-31,Normal
ORD-525969,2024-01-26,SKU-10322,38,149.31,West,Returned,FC-04,2024-01-31,,Normal
ORD-525970,2024-01-26,SKU-10137,32,9.34,South,Completed,FC-04,2024-01-27,2024-01-29,Normal
ORD-525971,2024-01-26,SKU-10005,43,110.77,Northeast,Cancelled,FC-03,2024-01-30,,Normal
ORD-525972,2024-01-26,SKU-10443,11,128.03,Northeast,Completed,FC-03,2024-01-30,2024-01-29,Normal
ORD-525973,2024-01-26,SKU-10061,28,63.86,Northeast,Completed,FC-04,2024-01-29,2024-01-28,Normal
ORD-525974,2024-01-26,SKU-10394,19,55.58,West,Completed,FC-05,2024-01-29,2024-01-31,Normal
ORD-525975,2024-01-26,SKU-10358,30,10.09,South,Returned,FC-06,2024-01-31,,Normal
