date,sku,supplier_id,inventory_level,reorder_point,reorder_qty,on_order_qty,lead_time_days
2024-01-26,SKU-10489,SUP-202,662,370,1952,0,8
2024-01-26,SKU-10490,SUP-222,1176,729,1439,0,8
2024-01-26,SKU-10491,SUP-213,182,284,1282,1282,11
2024-01-26,SKU-10492,SUP-243,951,213,1438,0,4
2024-01-26,SKU-10493,SUP-215,2009,430,1023,0,13
2024-01-26,SKU-10494,SUP-242,1495,310,1370,0,8
2024-01-26,SKU-10495,SUP-206,1590,521,1318,0,11
2024-01-26,SKU-10496,SUP-222,511,339,880,0,5
2024-01-26,SKU-10497,SUP-249,921,465,1878,0,11
2024-01-26,SKU-10498,SUP-235,993,398,1126,0,12
2024-01-26,SKU-10499,SUP-226,2199,769,831,0,10
2024-01-27,SKU-10000,SUP-240,1201,641,1779,0,12
2024-01-27,SKU-10001,SUP-207,1589,205,1404,0,6
2024-01-27,SKU-10002,SUP-201,1511,470,1237,0,4
2024-01-27,SKU-10003,SUP-247,754,712,754,0,3
2024-01-27,SKU-10004,SUP-217,1830,650,1929,0,12
2024-01-27,SKU-10005,SUP-215,474,287,1914,0,3
2024-01-27,SKU-10006,SUP-214,532,646,819,819,12
2024-01-27,SKU-10007,SUP-208,154,721,1299,1299,13
2024-01-27,SKU-10008,SUP-247,614,430,1776,0,10
2024-01-27,SKU-10009,SUP-206,475,592,1016,1016,9
2024-01-27,SKU-10010,SUP-243,400,418,1731,1731,10
2024-01-27,SKU-10011,SUP-247,801,488,1430,0,7
2024-01-27,SKU-10012,SUP-234,2223,527,1044,0,7
2024-01-27,SKU-10013,SUP-205,1248,531,578,0,3
2024-01-27,SKU-10014,SUP-237,1438,220,904,0,3
2024-01-27,SKU-10015,SUP-227,1340,619,527,0,11
2024-01-27,SKU-10016,SUP-202,1884,478,1598,0,4
2024-01-27,SKU-10017,SUP-201,263,761,1479,1479,8
2024-01-27,SKU-10018,SUP-205,205,313,1555,1555,9
2024-01-27,SKU-10019,SUP-213,2248,703,1333,0,5
2024-01-27,SKU-10020,SUP-214,1510,502,1641,0,5
2024-01-27,SKU-10021,SUP-232,1153,243,1697,0,13
2024-01-27,SKU-10022,SUP-238,143,501,1326,1326,4
2024-01-27,SKU-10023,SUP-201,349,503,1345,1345,5
2024-01-27,SKU-10024,SUP-235,1362,743,845,0,14
2024-01-27,SKU-10025,SUP-212,1232,341,603,0,9
2024-01-27,SKU-10026,SUP-245,117,736,1752,1752,10
2024-01-27,SKU-10027,SUP-241,496,407,1201,0,9
2024-01-27,SKU-10028,SUP-244,1222,604,680,0,8
2024-01-27,SKU-10029,SUP-234,562,355,1910,0,8
2024-01-27,SKU-10030,SUP-226,1829,397,703,0,14
2024-01-27,SKU-10031,SUP-214,1151,782,1103,0,12
2024-01-27,SKU-10032,SUP-228,2164,767,1078,0,6
2024-01-27,SKU-10033,SUP-237,1749,374,1426,0,3
2024-01-27,SKU-10034,SUP-217,1689,213,664,0,7
2024-01-27,SKU-10035,SUP-200,1193,445,1427,0,10
2024-01-27,SKU-10036,SUP-248,4,200,1487,1487,5
2024-01-27,SKU-10037,SUP-210,2276,665,994,0,5
2024-01-27,SKU-10038,SUP-244,2190,646,1207,0,4
2024-01-27,SKU-10039,SUP-227,546,597,890,890,10
2024-01-27,SKU-10040,SUP-221,0,242,1324,1324,8
2024-01-27,SKU-10041,SUP-217,383,506,1004,1004,5
2024-01-27,SKU-10042,SUP-209,721,693,1782,0,10
2024-01-27,SKU-10043,SUP-213,2168,310,1040,0,9
2024-01-27,SKU-10044,SUP-248,2174,594,1547,0,5
2024-01-27,SKU-10045,SUP-221,1378,440,1195,0,9
2024-01-27,SKU-10046,SUP-206,1932,293,1850,0,13
2024-01-27,SKU-10047,SUP-205,0,293,1109,1109,8
2024-01-27,SKU-10048,SUP-224,1478,260,1775,0,10
2024-01-27,SKU-10049,SUP-206,649,380,1671,0,8
2024-01-27,SKU-10050,SUP-222,1325,512,940,0,10
2024-01-27,SKU-10051,SUP-222,1013,354,1381,0,12
2024-01-27,SKU-10052,SUP-238,2268,600,813,0,5
2024-01-27,SKU-10053,SUP-216,532,505,1923,0,11
2024-01-27,SKU-10054,SUP-202,1469,410,595,0,3
2024-01-27,SKU-10055,SUP-246,1183,248,1744,0,8
2024-01-27,SKU-10056,SUP-229,867,214,1022,0,9
2024-01-27,SKU-10057,SUP-234,1137,384,587,0,5
2024-01-27,SKU-10058,SUP-207,296,472,690,690,8
2024-01-27,SKU-10059,SUP-224,1085,236,1238,0,8
2024-01-27,SKU-10060,SUP-205,999,334,510,0,12
2024-01-27,SKU-10061,SUP-235,230,619,1977,1977,6
2024-01-27,SKU-10062,SUP-218,473,348,1093,0,3
2024-01-27,SKU-10063,SUP-240,1968,721,1440,0,10
2024-01-27,SKU-10064,SUP-239,1620,497,869,0,11
2024-01-27,SKU-10065,SUP-223,675,610,747,0,4
2024-01-27,SKU-10066,SUP-236,877,649,1636,0,12
2024-01-27,SKU-10067,SUP-212,2015,668,865,0,8
2024-01-27,SKU-10068,SUP-245,2246,538,1699,0,10
2024-01-27,SKU-10069,SUP-204,1716,267,648,0,7
2024-01-27,SKU-10070,SUP-202,136,643,1707,1707,6
2024-01-27,SKU-10071,SUP-242,821,684,834,0,9
2024-01-27,SKU-10072,SUP-214,1347,718,1830,0,11
2024-01-27,SKU-10073,SUP-249,413,686,999,999,10
2024-01-27,SKU-10074,SUP-218,1741,276,545,0,7
2024-01-27,SKU-10075,SUP-205,2354,533,1235,0,9
2024-01-27,SKU-10076,SUP-214,614,688,1754,1754,4
2024-01-27,SKU-10077,SUP-206,502,631,1197,1197,4
2024-01-27,SKU-10078,SUP-224,854,491,1478,0,8
2024-01-27,SKU-10079,SUP-217,1109,511,990,0,14
2024-01-27,SKU-10080,SUP-229,830,681,1747,0,8
2024-01-27,SKU-10081,SUP-240,872,756,568,0,5
2024-01-27,SKU-10082,SUP-223,1716,345,574,0,5
2024-01-27,SKU-10083,SUP-210,359,286,1571,0,3
2024-01-27,SKU-10084,SUP-223,805,792,1542,0,14
2024-01-27,SKU-10085,SUP-222,2241,319,1858,0,9
2024-01-27,SKU-10086,SUP-213,406,269,933,0,5
2024-01-27,SKU-10087,SUP-242,1267,332,1745,0,5
2024-01-27,SKU-10088,SUP-217,1644,430,1167,0,3
2024-01-27,SKU-10089,SUP-244,84,628,1318,1318,9
2024-01-27,SKU-10090,SUP-243,865,739,1531,0,13
2024-01-27,SKU-10091,SUP-241,1904,692,1164,0,13
2024-01-27,SKU-10092,SUP-204,2321,424,929,0,8
2024-01-27,SKU-10093,SUP-238,1186,616,1896,0,6
2024-01-27,SKU-10094,SUP-240,276,449,1058,1058,4
2024-01-27,SKU-10095,SUP-210,1323,483,1243,0,7
2024-01-27,SKU-10096,SUP-234,2242,719,1240,0,4
2024-01-27,SKU-10097,SUP-246,2326,741,961,0,6
2024-01-27,SKU-10098,SUP-215,59,745,1701,1701,12
2024-01-27,SKU-10099,SUP-210,1613,611,1125,0,9
2024-01-27,SKU-10100,SUP-229,950,351,1254,0,6
2024-01-27,SKU-10101,SUP-224,2397,417,1877,0,3
2024-01-27,SKU-10102,SUP-217,936,449,928,0,6
2024-01-27,SKU-10103,SUP-240,1936,289,1918,0,9
2024-01-27,SKU-10104,SUP-244,1044,435,1600,0,12
2024-01-27,SKU-10105,SUP-235,30,660,1921,1921,14
2024-01-27,SKU-10106,SUP-214,146,251,661,661,12
2024-01-27,SKU-10107,SUP-243,885,493,745,0,6
2024-01-27,SKU-10108,SUP-220,965,367,1928,0,11
2024-01-27,SKU-10109,SUP-249,2192,215,705,0,4
2024-01-27,SKU-10110,SUP-249,2255,498,518,0,5
2024-01-27,SKU-10111,SUP-203,1795,242,803,0,10
2024-01-27,SKU-10112,SUP-214,467,328,1798,0,3
2024-01-27,SKU-10113,SUP-202,289,415,1882,1882,6
2024-01-27,SKU-10114,SUP-220,1268,306,982,0,10
2024-01-27,SKU-10115,SUP-225,811,680,577,0,9
2024-01-27,SKU-10116,SUP-217,365,712,824,824,8
2024-01-27,SKU-10117,SUP-204,1441,686,869,0,8
2024-01-27,SKU-10118,SUP-213,272,708,853,853,9
2024-01-27,SKU-10119,SUP-236,955,205,1840,0,4
2024-01-27,SKU-10120,SUP-245,1726,603,1052,0,12
2024-01-27,SKU-10121,SUP-220,1938,554,1833,0,8
2024-01-27,SKU-10122,SUP-213,170,349,1978,1978,7
2024-01-27,SKU-10123,SUP-241,1155,756,873,0,10
2024-01-27,SKU-10124,SUP-231,1884,581,1959,0,9
2024-01-27,SKU-10125,SUP-225,178,755,1836,1836,11
2024-01-27,SKU-10126,SUP-241,1420,356,1975,0,5
2024-01-27,SKU-10127,SUP-229,102,522,844,844,3
2024-01-27,SKU-10128,SUP-209,1592,740,1882,0,4
2024-01-27,SKU-10129,SUP-216,2069,331,1104,0,8
2024-01-27,SKU-10130,SUP-208,1210,503,1000,0,6
2024-01-27,SKU-10131,SUP-215,1765,538,518,0,14
2024-01-27,SKU-10132,SUP-247,2014,266,1222,0,8
2024-01-27,SKU-10133,SUP-235,130,580,1018,1018,6
2024-01-27,SKU-10134,SUP-234,779,549,624,0,11
2024-01-27,SKU-10135,SUP-216,612,237,747,0,9
2024-01-27,SKU-10136,SUP-247,1558,340,596,0,4
2024-01-27,SKU-10137,SUP-237,1673,726,1307,0,9
2024-01-27,SKU-10138,SUP-227,1919,504,928,0,11
2024-01-27,SKU-10139,SUP-237,1106,500,635,0,10
2024-01-27,SKU-10140,SUP-225,178,537,858,858,12
2024-01-27,SKU-10141,SUP-223,1852,547,630,0,5
2024-01-27,SKU-10142,SUP-214,250,533,1309,1309,11
2024-01-27,SKU-10143,SUP-208,1330,203,934,0,10
2024-01-27,SKU-10144,SUP-232,1309,593,1687,0,12
2024-01-27,SKU-10145,SUP-231,759,247,1100,0,14
2024-01-27,SKU-10146,SUP-205,2404,351,1159,0,12
2024-01-27,SKU-10147,SUP-248,830,398,582,0,8
2024-01-27,SKU-10148,SUP-203,1518,342,1776,0,3
2024-01-27,SKU-10149,SUP-207,740,428,1518,0,7
2024-01-27,SKU-10150,SUP-209,980,713,1809,0,3
2024-01-27,SKU-10151,SUP-240,2060,232,1276,0,13
2024-01-27,SKU-10152,SUP-210,1138,253,830,0,3
2024-01-27,SKU-10153,SUP-243,477,694,779,779,8
2024-01-27,SKU-10154,SUP-227,500,317,979,0,14
2024-01-27,SKU-10155,SUP-238,1182,634,1640,0,10
2024-01-27,SKU-10156,SUP-204,487,286,1710,0,6
2024-01-27,SKU-10157,SUP-224,1087,281,931,0,4
2024-01-27,SKU-10158,SUP-224,391,252,1046,0,3
2024-01-27,SKU-10159,SUP-238,547,250,1884,0,5
2024-01-27,SKU-10160,SUP-229,1739,726,1155,0,5
2024-01-27,SKU-10161,SUP-233,876,368,1484,0,5
2024-01-27,SKU-10162,SUP-216,97,790,1547,1547,6
2024-01-27,SKU-10163,SUP-235,1869,413,1818,0,10
2024-01-27,SKU-10164,SUP-200,2219,792,1720,0,11
2024-01-27,SKU-10165,SUP-243,671,364,935,0,4
2024-01-27,SKU-10166,SUP-246,1447,676,1223,0,3
2024-01-27,SKU-10167,SUP-207,897,622,816,0,14
2024-01-27,SKU-10168,SUP-243,1472,746,1358,0,12
2024-01-27,SKU-10169,SUP-234,1407,484,1678,0,8
2024-01-27,SKU-10170,SUP-248,2341,493,558,0,4
2024-01-27,SKU-10171,SUP-217,2053,496,1725,0,5
2024-01-27,SKU-10172,SUP-249,1407,491,1347,0,3
2024-01-27,SKU-10173,SUP-241,1520,796,718,0,7
2024-01-27,SKU-10174,SUP-221,1566,489,1063,0,8
2024-01-27,SKU-10175,SUP-207,1997,256,1560,0,12
2024-01-27,SKU-10176,SUP-218,419,325,1986,0,3
2024-01-27,SKU-10177,SUP-227,1613,251,1867,0,7
2024-01-27,SKU-10178,SUP-210,1594,613,815,0,4
2024-01-27,SKU-10179,SUP-229,1583,467,1445,0,13
2024-01-27,SKU-10180,SUP-200,357,239,1229,0,14
2024-01-27,SKU-10181,SUP-246,1875,555,654,0,6
2024-01-27,SKU-10182,SUP-246,1380,390,1600,0,9
2024-01-27,SKU-10183,SUP-216,563,680,1170,1170,13
2024-01-27,SKU-10184,SUP-232,332,266,1621,0,4
2024-01-27,SKU-10185,SUP-248,2064,421,1946,0,7
2024-01-27,SKU-10186,SUP-211,1174,539,611,0,12
2024-01-27,SKU-10187,SUP-232,304,285,860,0,6
2024-01-27,SKU-10188,SUP-206,381,230,1883,0,6
2024-01-27,SKU-10189,SUP-240,181,419,1795,1795,10
2024-01-27,SKU-10190,SUP-219,257,724,1071,1071,14
2024-01-27,SKU-10191,SUP-240,669,563,1811,0,8
2024-01-27,SKU-10192,SUP-232,1837,308,1424,0,4
2024-01-27,SKU-10193,SUP-238,1671,539,1654,0,13
2024-01-27,SKU-10194,SUP-212,1299,359,1309,0,11
2024-01-27,SKU-10195,SUP-209,1960,567,1486,0,10
2024-01-27,SKU-10196,SUP-223,1552,413,1681,0,6
2024-01-27,SKU-10197,SUP-248,251,329,1885,1885,14
2024-01-27,SKU-10198,SUP-210,1873,504,545,0,10
2024-01-27,SKU-10199,SUP-234,2270,708,501,0,8
2024-01-27,SKU-10200,SUP-249,1530,452,1995,0,14
2024-01-27,SKU-10201,SUP-233,7,214,1688,1688,8
2024-01-27,SKU-10202,SUP-200,1208,674,1191,0,14
2024-01-27,SKU-10203,SUP-238,508,609,1484,1484,7
2024-01-27,SKU-10204,SUP-220,501,636,704,704,14
2024-01-27,SKU-10205,SUP-231,387,484,1336,1336,10
2024-01-27,SKU-10206,SUP-201,1955,613,1276,0,9
2024-01-27,SKU-10207,SUP-207,2033,589,697,0,8
2024-01-27,SKU-10208,SUP-223,1621,656,1977,0,9
2024-01-27,SKU-10209,SUP-219,1617,343,629,0,6
2024-01-27,SKU-10210,SUP-215,1231,213,1473,0,3
2024-01-27,SKU-10211,SUP-203,1484,622,1852,0,6
2024-01-27,SKU-10212,SUP-215,1237,284,1368,0,4
2024-01-27,SKU-10213,SUP-236,151,320,1980,1980,11
2024-01-27,SKU-10214,SUP-205,269,403,1328,1328,6
2024-01-27,SKU-10215,SUP-205,1508,344,900,0,3
2024-01-27,SKU-10216,SUP-246,596,682,599,599,13
2024-01-27,SKU-10217,SUP-231,2213,466,1005,0,11
2024-01-27,SKU-10218,SUP-204,1846,586,1985,0,10
2024-01-27,SKU-10219,SUP-248,468,779,672,672,4
2024-01-27,SKU-10220,SUP-234,913,697,1643,0,8
2024-01-27,SKU-10221,SUP-249,118,418,682,682,6
2024-01-27,SKU-10222,SUP-208,417,642,1549,1549,12
2024-01-27,SKU-10223,SUP-208,1727,584,1964,0,4
2024-01-27,SKU-10224,SUP-242,630,374,778,0,13
2024-01-27,SKU-10225,SUP-230,149,583,804,804,10
2024-01-27,SKU-10226,SUP-235,780,230,624,0,6
2024-01-27,SKU-10227,SUP-210,1108,726,840,0,9
2024-01-27,SKU-10228,SUP-216,1141,519,1552,0,8
2024-01-27,SKU-10229,SUP-233,363,615,1456,1456,5
2024-01-27,SKU-10230,SUP-238,1726,782,1382,0,10
2024-01-27,SKU-10231,SUP-227,736,421,1433,0,10
2024-01-27,SKU-10232,SUP-213,187,487,1388,1388,12
2024-01-27,SKU-10233,SUP-234,113,317,717,717,11
2024-01-27,SKU-10234,SUP-248,2210,481,1821,0,12
2024-01-27,SKU-10235,SUP-246,2195,516,1826,0,12
2024-01-27,SKU-10236,SUP-244,607,483,950,0,12
2024-01-27,SKU-10237,SUP-212,359,456,1861,1861,6
2024-01-27,SKU-10238,SUP-245,1363,603,818,0,5
2024-01-27,SKU-10239,SUP-219,609,256,1900,0,10
2024-01-27,SKU-10240,SUP-225,1939,525,1625,0,8
2024-01-27,SKU-10241,SUP-242,2336,679,964,0,3
2024-01-27,SKU-10242,SUP-241,1257,769,1980,0,6
2024-01-27,SKU-10243,SUP-223,2074,720,1646,0,10
2024-01-27,SKU-10244,SUP-228,863,319,1975,0,8
2024-01-27,SKU-10245,SUP-233,1016,695,716,0,4
2024-01-27,SKU-10246,SUP-228,548,373,773,0,6
2024-01-27,SKU-10247,SUP-207,2235,258,918,0,8
2024-01-27,SKU-10248,SUP-215,769,264,1922,0,14
2024-01-27,SKU-10249,SUP-214,271,396,742,742,13
2024-01-27,SKU-10250,SUP-204,683,671,650,0,14
2024-01-27,SKU-10251,SUP-221,1129,616,1823,0,11
2024-01-27,SKU-10252,SUP-201,2015,626,1975,0,12
2024-01-27,SKU-10253,SUP-237,1729,231,821,0,14
2024-01-27,SKU-10254,SUP-235,1399,267,1746,0,8
2024-01-27,SKU-10255,SUP-214,1166,409,1169,0,13
2024-01-27,SKU-10256,SUP-237,447,765,1302,1302,6
2024-01-27,SKU-10257,SUP-214,1271,287,606,0,10
2024-01-27,SKU-10258,SUP-200,168,791,1363,1363,3
2024-01-27,SKU-10259,SUP-204,723,736,1467,1467,13
2024-01-27,SKU-10260,SUP-245,459,403,810,0,11
2024-01-27,SKU-10261,SUP-240,1464,622,719,0,10
2024-01-27,SKU-10262,SUP-203,255,452,712,712,12
2024-01-27,SKU-10263,SUP-214,772,730,947,0,6
2024-01-27,SKU-10264,SUP-204,1030,555,838,0,8
2024-01-27,SKU-10265,SUP-202,715,532,698,0,9
2024-01-27,SKU-10266,SUP-221,1811,539,1135,0,5
2024-01-27,SKU-10267,SUP-204,699,345,1277,0,4
2024-01-27,SKU-10268,SUP-232,2096,598,875,0,9
2024-01-27,SKU-10269,SUP-215,854,482,1529,0,10
2024-01-27,SKU-10270,SUP-217,2088,645,1593,0,12
2024-01-27,SKU-10271,SUP-242,1645,683,1309,0,14
2024-01-27,SKU-10272,SUP-231,1795,588,1218,0,3
2024-01-27,SKU-10273,SUP-213,1816,223,1372,0,8
2024-01-27,SKU-10274,SUP-234,1874,668,1672,0,6
2024-01-27,SKU-10275,SUP-208,2281,591,747,0,11
2024-01-27,SKU-10276,SUP-246,945,684,905,0,9
2024-01-27,SKU-10277,SUP-236,788,763,866,0,9
2024-01-27,SKU-10278,SUP-236,0,549,1125,1125,4
2024-01-27,SKU-10279,SUP-230,1666,469,1398,0,11
2024-01-27,SKU-10280,SUP-215,1144,576,886,0,4
2024-01-27,SKU-10281,SUP-230,2035,476,1671,0,14
2024-01-27,SKU-10282,SUP-226,1477,755,1637,0,13
2024-01-27,SKU-10283,SUP-212,1392,700,670,0,11
2024-01-27,SKU-10284,SUP-206,998,647,1953,0,11
2024-01-27,SKU-10285,SUP-206,1077,213,1671,0,5
2024-01-27,SKU-10286,SUP-242,276,587,556,556,4
2024-01-27,SKU-10287,SUP-227,1908,286,904,0,7
2024-01-27,SKU-10288,SUP-222,1303,251,708,0,8
2024-01-27,SKU-10289,SUP-227,1740,773,1045,0,6
2024-01-27,SKU-10290,SUP-226,2150,243,832,0,9
2024-01-27,SKU-10291,SUP-229,2125,737,867,0,7
2024-01-27,SKU-10292,SUP-246,1912,479,1384,0,12
2024-01-27,SKU-10293,SUP-203,374,633,699,699,9
2024-01-27,SKU-10294,SUP-243,123,538,1943,1943,9
2024-01-27,SKU-10295,SUP-241,2317,253,663,0,4
2024-01-27,SKU-10296,SUP-241,1730,621,1076,0,8
2024-01-27,SKU-10297,SUP-206,1037,439,1005,0,3
2024-01-27,SKU-10298,SUP-203,1282,228,933,0,12
2024-01-27,SKU-10299,SUP-225,435,665,1065,1065,10
2024-01-27,SKU-10300,SUP-246,2024,550,1848,0,14
2024-01-27,SKU-10301,SUP-221,1463,682,808,0,5
2024-01-27,SKU-10302,SUP-206,1827,345,665,0,8
2024-01-27,SKU-10303,SUP-215,985,594,1776,0,7
2024-01-27,SKU-10304,SUP-212,1191,294,1450,0,11
2024-01-27,SKU-10305,SUP-212,2262,632,1153,0,9
2024-01-27,SKU-10306,SUP-234,1380,532,1111,0,14
2024-01-27,SKU-10307,SUP-228,1963,673,1207,0,11
2024-01-27,SKU-10308,SUP-208,339,654,787,787,7
2024-01-27,SKU-10309,SUP-227,320,607,1396,1396,13
2024-01-27,SKU-10310,SUP-211,906,291,1427,0,14
2024-01-27,SKU-10311,SUP-217,66,454,1545,1545,12
2024-01-27,SKU-10312,SUP-229,955,585,1400,0,14
2024-01-27,SKU-10313,SUP-215,1585,790,1984,0,3
2024-01-27,SKU-10314,SUP-204,1551,507,1856,0,7
2024-01-27,SKU-10315,SUP-228,1800,607,1215,0,6
2024-01-27,SKU-10316,SUP-235,853,444,1832,0,3
2024-01-27,SKU-10317,SUP-206,1164,438,1758,0,4
2024-01-27,SKU-10318,SUP-203,907,619,1985,0,8
2024-01-27,SKU-10319,SUP-241,1839,675,1111,0,6
2024-01-27,SKU-10320,SUP-234,1153,426,654,0,5
2024-01-27,SKU-10321,SUP-200,645,688,1779,1779,10
2024-01-27,SKU-10322,SUP-205,2331,294,1762,0,13
2024-01-27,SKU-10323,SUP-248,1885,323,1318,0,14
2024-01-27,SKU-10324,SUP-215,493,343,1651,0,14
2024-01-27,SKU-10325,SUP-210,2308,771,1348,0,14
2024-01-27,SKU-10326,SUP-226,2321,271,1121,0,4
2024-01-27,SKU-10327,SUP-231,1024,638,658,0,5
2024-01-27,SKU-10328,SUP-230,1562,716,1413,0,4
2024-01-27,SKU-10329,SUP-213,2234,283,1636,0,9
2024-01-27,SKU-10330,SUP-225,509,303,1703,0,3
2024-01-27,SKU-10331,SUP-203,1201,551,1468,0,9
2024-01-27,SKU-10332,SUP-210,313,463,949,949,7
2024-01-27,SKU-10333,SUP-224,1346,388,564,0,9
2024-01-27,SKU-10334,SUP-200,1973,552,1444,0,6
2024-01-27,SKU-10335,SUP-224,755,335,1837,0,5
2024-01-27,SKU-10336,SUP-216,2224,509,1961,0,11
2024-01-27,SKU-10337,SUP-229,97,565,1604,1604,13
2024-01-27,SKU-10338,SUP-218,1016,671,1938,0,3
2024-01-27,SKU-10339,SUP-227,323,321,846,0,11
2024-01-27,SKU-10340,SUP-244,0,576,1711,1711,5
2024-01-27,SKU-10341,SUP-246,72,508,858,858,9
2024-01-27,SKU-10342,SUP-235,2118,717,1498,0,4
2024-01-27,SKU-10343,SUP-242,2111,750,1830,0,5
2024-01-27,SKU-10344,SUP-245,478,361,1100,0,9
2024-01-27,SKU-10345,SUP-231,1265,442,529,0,10
2024-01-27,SKU-10346,SUP-209,409,570,1601,1601,10
2024-01-27,SKU-10347,SUP-212,1426,713,1890,0,9
2024-01-27,SKU-10348,SUP-218,103,216,530,530,3
2024-01-27,SKU-10349,SUP-213,944,591,1616,0,11
2024-01-27,SKU-10350,SUP-203,1566,223,946,0,10
2024-01-27,SKU-10351,SUP-237,2346,488,1537,0,8
2024-01-27,SKU-10352,SUP-247,1746,560,583,0,3
2024-01-27,SKU-10353,SUP-234,908,505,1999,0,13
2024-01-27,SKU-10354,SUP-203,1423,399,834,0,8
2024-01-27,SKU-10355,SUP-247,117,371,1477,1477,14
2024-01-27,SKU-10356,SUP-220,1020,224,975,0,12
2024-01-27,SKU-10357,SUP-203,491,663,936,936,10
2024-01-27,SKU-10358,SUP-203,1706,253,1994,0,9
2024-01-27,SKU-10359,SUP-237,857,210,1906,0,12
2024-01-27,SKU-10360,SUP-230,434,253,746,0,7
2024-01-27,SKU-10361,SUP-232,1187,604,1005,0,7
2024-01-27,SKU-10362,SUP-233,1926,573,1727,0,11
2024-01-27,SKU-10363,SUP-210,1955,508,753,0,5
2024-01-27,SKU-10364,SUP-203,1660,549,1623,0,11
2024-01-27,SKU-10365,SUP-232,1963,528,539,0,4
2024-01-27,SKU-10366,SUP-205,604,379,1161,0,3
2024-01-27,SKU-10367,SUP-211,623,408,1770,0,9
2024-01-27,SKU-10368,SUP-204,2221,548,1018,0,13
2024-01-27,SKU-10369,SUP-238,361,617,1300,1300,10
2024-01-27,SKU-10370,SUP-204,1595,565,880,0,6
2024-01-27,SKU-10371,SUP-243,772,690,692,0,3
2024-01-27,SKU-10372,SUP-215,708,772,628,628,8
2024-01-27,SKU-10373,SUP-225,1700,394,1350,0,14
2024-01-27,SKU-10374,SUP-207,1965,629,734,0,10
2024-01-27,SKU-10375,SUP-236,2094,281,817,0,6
2024-01-27,SKU-10376,SUP-215,298,555,1975,1975,10
2024-01-27,SKU-10377,SUP-237,227,538,1977,1977,13
2024-01-27,SKU-10378,SUP-238,2062,406,1624,0,9
2024-01-27,SKU-10379,SUP-202,1250,717,1236,0,7
2024-01-27,SKU-10380,SUP-239,135,355,1035,1035,5
2024-01-27,SKU-10381,SUP-205,2155,390,865,0,4
2024-01-27,SKU-10382,SUP-226,990,236,796,0,3
2024-01-27,SKU-10383,SUP-242,1649,420,1237,0,11
2024-01-27,SKU-10384,SUP-237,709,685,898,0,7
2024-01-27,SKU-10385,SUP-236,943,630,1413,0,9
2024-01-27,SKU-10386,SUP-233,785,368,1201,0,3
2024-01-27,SKU-10387,SUP-220,928,257,1157,0,3
2024-01-27,SKU-10388,SUP-216,1757,244,689,0,12
2024-01-27,SKU-10389,SUP-213,1982,493,1271,0,5
2024-01-27,SKU-10390,SUP-242,2060,234,880,0,6
2024-01-27,SKU-10391,SUP-245,1783,765,1297,0,11
2024-01-27,SKU-10392,SUP-220,632,756,1802,1802,14
2024-01-27,SKU-10393,SUP-215,581,242,1479,0,4
2024-01-27,SKU-10394,SUP-216,2259,636,1458,0,7
2024-01-27,SKU-10395,SUP-225,1415,597,1648,0,3
2024-01-27,SKU-10396,SUP-208,615,346,1983,0,13
2024-01-27,SKU-10397,SUP-242,228,547,1874,1874,6
2024-01-27,SKU-10398,SUP-241,1835,420,1888,0,9
2024-01-27,SKU-10399,SUP-219,2310,448,1993,0,3
2024-01-27,SKU-10400,SUP-229,2202,372,644,0,12
2024-01-27,SKU-10401,SUP-220,2117,347,1205,0,11
2024-01-27,SKU-10402,SUP-248,1517,665,1652,0,13
2024-01-27,SKU-10403,SUP-204,830,274,715,0,9
2024-01-27,SKU-10404,SUP-200,1836,382,1411,0,11
2024-01-27,SKU-10405,SUP-229,997,646,571,0,8
2024-01-27,SKU-10406,SUP-239,794,695,1476,0,13
2024-01-27,SKU-10407,SUP-236,287,394,1549,1549,5
2024-01-27,SKU-10408,SUP-206,1831,452,1951,0,8
2024-01-27,SKU-10409,SUP-204,1025,383,1847,0,8
2024-01-27,SKU-10410,SUP-234,388,685,694,694,13
2024-01-27,SKU-10411,SUP-213,844,768,1578,0,4
2024-01-27,SKU-10412,SUP-232,297,340,588,588,13
2024-01-27,SKU-10413,SUP-216,818,504,1688,0,11
2024-01-27,SKU-10414,SUP-208,1166,730,783,0,14
2024-01-27,SKU-10415,SUP-222,315,644,1900,1900,14
2024-01-27,SKU-10416,SUP-204,2332,583,1951,0,11
2024-01-27,SKU-10417,SUP-215,2204,571,808,0,9
2024-01-27,SKU-10418,SUP-223,22,401,1810,1810,5
2024-01-27,SKU-10419,SUP-218,1556,232,517,0,10
2024-01-27,SKU-10420,SUP-210,503,407,660,0,4
2024-01-27,SKU-10421,SUP-228,284,251,551,0,13
2024-01-27,SKU-10422,SUP-234,2144,644,630,0,6
2024-01-27,SKU-10423,SUP-245,194,325,1011,1011,4
2024-01-27,SKU-10424,SUP-219,2271,583,687,0,6
2024-01-27,SKU-10425,SUP-239,732,726,1434,0,8
2024-01-27,SKU-10426,SUP-241,1407,773,773,0,13
2024-01-27,SKU-10427,SUP-233,1772,493,633,0,6
2024-01-27,SKU-10428,SUP-200,2334,360,1569,0,4
2024-01-27,SKU-10429,SUP-242,1156,284,1600,0,12
2024-01-27,SKU-10430,SUP-235,2112,490,838,0,11
2024-01-27,SKU-10431,SUP-219,1727,751,1896,0,14
2024-01-27,SKU-10432,SUP-242,168,422,1512,1512,9
2024-01-27,SKU-10433,SUP-206,741,421,896,0,5
